station_id,station_name,latitude,longitude,malecount,femalecount,SUM,age20,age25,age30,age35,age40,age45,age50,age55,age60,age65,age70,age75,age80,age85,age90,age95,age100,age101,age20m,age20f,age25m,age25f,age30m,age30f,age35m,age35f,age40m,age40f,age45m,age45f,age50m,age50f,age55m,age55f,age60m,age60f,age65m,age65f,age70m,age70f,age75m,age75f,age80m,age80f,age85m,age85f,age90m,age90f,age95m,age95f,age100m,age100f,age101m,age101f
3182,Yankee Ferry Terminal,40.686931,-74.016966,984,560,4305,16,59,301,336,213,193,161,77,95,65,14,10,0,0,0,0,0,2765,15,0,37,22,165,136,201,135,159,54,116,77,92,69,62,15,66,29,51,14,9,5,7,3,0,0,0,0,0,0,0,0,0,0,4,0
319,Fulton St & Broadway,40.711066,-74.009447,9820,2444,16820,150,845,2388,2561,1905,1340,1126,867,514,342,151,72,7,0,0,0,0,4552,114,36,593,252,1799,589,2023,538,1701,199,1177,163,868,258,709,158,427,87,252,90,133,18,21,51,2,5,0,0,0,0,0,0,0,0,0,0
320,Leonard St & Church St,40.717571,-74.005549,28545,6925,39620,469,2384,6468,7785,4482,3367,3656,3490,1750,1149,434,33,3,3,0,0,0,4146,421,48,1861,522,5188,1279,6188,1596,3837,645,2686,681,2951,705,2863,626,1189,561,1029,120,303,131,23,10,3,0,2,0,0,0,0,0,0,0,0,0
321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,6864,2070,19625,68,210,1389,1515,1316,1751,1085,870,316,325,65,25,4,0,0,0,0,10686,63,5,153,57,1073,316,960,551,1043,272,1409,342,890,195,680,190,202,114,301,24,62,3,24,0,4,0,0,0,0,0,0,0,0,0,0,0
322,Clinton St & Tillary St,40.696192,-73.991218,7426,2623,19058,129,641,1137,1567,1303,1573,1039,761,695,916,69,213,8,0,0,0,0,9007,115,14,476,165,813,323,1181,385,844,459,1352,221,607,432,605,156,377,318,829,87,40,29,185,28,2,6,0,0,0,0,0,0,0,0,0,0
3221,47 Ave & 31 St,40.743,-73.93561,996,227,1339,5,52,142,280,222,209,145,90,37,37,3,0,0,0,0,0,0,115,2,3,44,8,72,69,187,93,202,20,200,9,129,16,87,3,34,3,34,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3222,Hanson Pl & St Felix St,40.6851596,-73.97711366,10106,2805,13760,14,596,1756,2778,2018,1876,1512,1247,616,490,19,17,0,0,0,0,0,821,8,0,474,122,1155,595,2118,642,1391,623,1616,260,1229,283,1175,72,456,160,471,19,10,9,3,14,0,0,0,0,0,0,0,0,0,0,0,0
3223,E 55 St & 3 Ave,40.75899656,-73.96865398,13520,2668,17449,115,720,3197,2682,2580,1838,1942,1348,1117,506,75,68,2,0,0,0,0,1259,20,95,509,211,2566,631,2199,482,2297,282,1462,376,1757,185,1209,138,965,152,399,107,69,6,65,3,2,0,0,0,0,0,0,0,0,0,0,0
3224,W 13 St & Hudson St,40.73997354,-74.00513873,16010,6163,26396,183,1718,4565,4362,3276,2407,2031,1376,1492,603,149,29,7,0,0,0,0,4198,171,12,1081,636,3115,1439,3094,1262,2402,871,1766,641,1694,336,1009,361,1062,429,479,124,103,46,24,5,6,0,0,0,0,0,0,0,0,0,4,0
3226,W 82 St & Central Park West,40.78275,-73.97137,4133,1473,7390,21,202,601,797,656,924,810,609,697,172,41,106,8,0,0,0,0,1745,20,0,162,40,382,182,540,257,393,263,782,142,588,222,463,146,522,173,140,32,30,11,104,0,7,0,0,0,0,0,0,0,0,0,0,0
3229,Marcy Ave & MacDonough St,40.68061768,-73.94624949,539,325,984,27,72,208,105,119,132,113,64,23,5,0,0,0,0,0,0,0,115,2,25,66,6,141,66,46,57,93,25,78,53,79,34,13,51,16,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,Lawrence St & Willoughby St,40.69236178,-73.98631746,19840,5209,27943,145,1574,4227,6160,4703,2897,2556,1171,886,650,82,21,20,0,0,0,0,2851,140,5,1318,250,3348,879,4683,1443,3612,1090,2201,696,2178,376,919,252,749,137,585,65,66,16,21,0,20,0,0,0,0,0,0,0,0,0,0,0
3230,Penn Station Valet,40.7512836,-73.99692446,23153,2244,25640,7,584,1420,2941,4163,4763,3722,3812,2715,1095,172,0,0,0,0,0,0,242,7,0,441,143,1262,158,2473,468,3883,279,4340,423,3436,285,3736,76,2320,395,1079,16,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3231,E 67 St & Park Ave,40.7678008,-73.96592081,8585,2520,12467,160,810,2120,1841,1306,1270,1333,956,837,385,104,75,15,0,0,0,0,1255,104,56,549,261,1477,563,1412,427,1064,241,1082,186,1094,218,738,218,569,267,325,60,93,11,63,12,15,0,0,0,0,0,0,0,0,0,0,0
3232,Bond St & Fulton St,40.68962189,-73.98304269,1247,447,2056,6,71,327,455,259,182,240,105,38,10,0,0,0,0,0,0,0,361,5,0,60,11,233,94,391,63,200,59,124,58,110,130,90,15,23,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3233,E 48 St & 5 Ave,40.75724568,-73.97805914,11400,2034,15459,42,770,1918,2478,1947,1460,1990,1245,884,422,193,82,0,0,0,0,6,2021,36,6,622,148,1511,407,2123,353,1671,273,1254,205,1745,243,990,255,787,97,392,30,179,14,79,3,0,0,0,0,0,0,0,0,6,0,0,0
3234,E 40 St & Madison Ave,40.75159368,-73.98043156,10384,2222,13675,25,546,1849,1797,1692,1580,1726,1526,1008,627,149,101,9,2,0,0,0,1038,18,7,370,176,1448,401,1435,362,1433,257,1382,198,1469,229,1189,337,852,153,565,62,114,35,99,2,6,0,2,0,0,0,0,0,0,0,0,0
3235,E 41 St & Madison Ave,40.75216528,-73.97992194,9246,1643,11625,16,463,1531,1813,1531,1274,1562,1236,876,390,163,36,4,0,0,0,0,729,13,3,347,116,1247,284,1509,304,1329,202,1165,103,1374,184,1011,225,710,166,348,42,154,9,34,2,0,2,0,0,0,0,0,0,0,0,3,0
3236,PABT Valet,40.75898481,-73.99379969,5449,707,6277,0,272,722,987,735,840,1007,869,471,218,30,2,0,0,0,0,0,116,0,0,183,89,550,172,886,101,661,74,763,77,934,73,795,74,434,26,206,12,21,9,2,0,0,0,0,0,0,0,0,0,0,0,6,0
3237,21 St & 41 Ave,40.75383343,-73.94267678,283,89,485,0,17,56,91,76,36,37,30,16,0,13,0,0,0,0,0,0,113,0,0,14,3,42,14,49,42,63,13,34,2,26,11,27,3,15,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3238,E 80 St & 2 Ave,40.7739139,-73.95439535,719,116,931,10,19,157,288,111,101,50,55,38,31,8,3,0,0,0,0,0,60,10,0,15,4,145,12,268,20,68,43,56,10,43,7,42,13,34,3,28,3,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,22343,9388,34112,153,1219,6230,7423,5222,4640,2746,1925,1331,510,234,109,2,0,0,0,0,2368,130,23,852,367,3872,2348,5202,2213,3643,1579,3560,1080,2093,653,1268,657,924,407,465,45,226,8,101,8,2,0,0,0,0,0,0,0,0,0,5,0
3241,Monroe St & Tompkins Ave,40.686203,-73.944694,15,5,22,0,0,7,2,9,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,2,0,5,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3242,Schermerhorn St & Court St,40.69102926,-73.99183363,23,7,38,0,0,5,2,6,0,6,0,5,0,2,0,0,0,0,0,0,8,0,0,0,0,3,2,2,0,6,0,0,0,3,3,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,E 19 St & 3 Ave,40.73624527,-73.98473765,36091,12270,51301,281,4032,9096,10206,7027,4317,3959,3196,3354,1919,688,192,34,56,0,0,0,2944,202,78,3081,950,6185,2911,7959,2244,5040,1981,3277,1039,3267,692,2135,1061,2536,817,1534,385,592,96,186,6,26,8,56,0,0,0,0,0,0,0,15,0
326,E 11 St & 1 Ave,40.72953837,-73.98426726,46874,17363,69759,451,6720,15921,13802,7443,5113,4880,3850,3397,1901,528,260,28,9,0,0,0,5456,358,91,4730,1990,11930,3955,9838,3959,5643,1798,3866,1246,3449,1411,2422,1422,2364,1028,1627,274,434,94,185,75,13,15,4,5,0,0,0,0,0,0,11,0
327,Vesey Pl & River Terrace,40.7153379,-74.01658354,83170,23831,130956,908,3343,14488,20303,17728,16754,11933,11024,5899,3268,1262,292,50,63,0,0,0,23641,710,197,2236,1107,10755,3727,14608,5693,14376,3351,13533,3220,8814,2828,9224,1788,4886,1003,2634,634,1024,238,250,42,48,2,62,0,0,0,0,0,0,0,10,0
328,Watts St & Greenwich St,40.72405549,-74.00965965,34225,13376,55684,443,1787,7987,8695,7008,5962,5422,3842,2632,2681,1005,73,64,0,0,0,0,8082,328,114,1305,482,5511,2475,5334,3355,5132,1868,4439,1519,4542,872,2744,1096,1706,926,2259,422,762,243,70,3,64,0,0,0,0,0,0,0,0,0,28,0
329,Greenwich St & N Moore St,40.72043411,-74.01020609,55036,13373,75626,230,5195,11217,10324,9811,10423,7350,6858,4068,2410,576,48,19,0,0,0,0,7097,175,55,4147,1048,8328,2887,7675,2533,8137,1672,9002,1417,6519,831,5364,1494,3059,1009,2068,342,508,68,34,14,16,3,0,0,0,0,0,0,0,0,4,0
330,Reade St & Broadway,40.71450451,-74.00562789,26238,8227,40409,244,1343,5396,5387,4419,3694,4176,4276,2680,2125,620,79,39,0,0,0,0,5930,128,116,1134,209,3704,1692,3706,1678,3456,952,2859,835,3396,780,3817,459,1569,1111,1841,284,514,106,75,4,39,0,0,0,0,0,0,0,0,0,0,0
331,Pike St & Monroe St,40.71173107,-73.99193043,14194,6204,23116,437,3436,4067,3805,1520,2121,1227,2306,568,277,519,104,37,0,2,2,0,2689,368,67,2747,689,3345,721,2722,1073,814,699,1640,468,625,602,1019,1287,507,61,193,84,95,424,85,19,30,7,0,0,0,2,0,2,0,0,4,0
332,Cherry St,40.71219906,-73.97948148,15189,7147,26870,658,558,2023,2585,1886,3956,3013,2840,3229,735,598,237,46,0,0,0,0,4506,645,10,377,181,1509,514,1783,802,1137,724,2424,1532,2169,844,1950,890,2043,1186,530,205,506,92,99,138,17,29,0,0,0,0,0,0,0,0,0,0
334,W 20 St & 7 Ave,40.74238787,-73.99726235,59633,18114,82875,655,3618,12471,15079,10458,8900,9384,8929,4931,1996,968,314,40,0,0,0,0,5129,588,66,2260,1358,8550,3921,10690,4386,7930,2527,7331,1569,7793,1591,7693,1235,3936,991,1632,364,902,66,289,25,26,14,0,0,0,0,0,0,0,0,11,0
335,Washington Pl & Broadway,40.72903917,-73.99404649,53807,14569,74634,2763,13581,14076,10828,7203,4960,4181,4515,2568,2431,851,254,75,120,0,0,0,6228,2428,331,10432,3144,10974,3100,8278,2541,5812,1384,4100,859,3444,737,3693,821,1586,982,1949,481,696,155,224,30,71,4,120,0,0,0,0,0,0,0,0,0
336,Sullivan St & Washington Sq,40.73047747,-73.99906065,47356,15430,71704,957,7293,16603,14247,7655,3995,3708,3751,2247,1675,516,127,55,6,0,0,0,8869,761,196,5131,2154,11388,5212,11008,3194,6320,1334,3114,879,2921,787,2834,915,1783,451,1473,202,424,92,123,4,50,5,5,0,0,0,0,0,0,0,21,4
337,Old Slip & Front St,40.7037992,-74.00838676,22841,4876,31532,113,1514,4950,4999,3984,3498,3072,2178,1717,1215,212,31,5,0,0,0,0,4044,48,6,1141,373,3852,1068,4014,982,3339,645,2814,684,2822,249,1650,528,1568,149,1055,160,193,19,18,13,5,0,0,0,0,0,0,0,0,0,322,0
339,Avenue D & E 12 St,40.72580614,-73.97422494,8953,3141,13179,800,1567,1492,1576,1440,1308,1040,1113,384,911,434,7,13,0,0,0,0,1094,795,0,1106,461,747,745,1351,225,1144,296,910,398,651,386,639,474,289,95,869,42,426,8,6,0,7,0,0,0,0,0,0,0,0,0,0,0
340,Madison St & Clinton St,40.71269042,-73.98776323,17449,10248,28917,224,1911,5289,5498,3686,2548,1980,2343,1964,1709,205,74,187,38,0,0,0,1261,172,3,1735,176,3869,1420,3988,1505,1898,1787,833,1715,1109,871,915,1428,1575,389,1024,685,85,120,30,44,120,67,0,38,0,0,0,0,0,0,96,0
341,Stanton St & Mangin St,40.71782143,-73.97628939,17465,7140,26971,1041,1885,4641,2620,2739,3649,2270,3351,477,441,634,384,548,11,0,0,0,2280,886,74,1196,689,3329,1312,2188,432,2208,529,1354,2294,1566,704,2953,396,196,281,392,49,628,6,10,374,548,0,11,0,0,0,0,0,0,0,0,0
342,Columbia St & Rivington St,40.71739973,-73.98016555,15922,11116,28656,721,1778,2767,3567,1693,3510,2582,4532,2479,1837,844,773,13,4,0,0,0,1556,523,185,1104,674,1955,799,2374,1191,1159,514,1552,1953,1830,752,2409,2122,537,1942,913,924,799,37,754,19,13,0,0,4,0,0,0,0,0,0,0,0
343,Clinton Ave & Flushing Ave,40.69794,-73.96986848,4742,1395,10263,10,208,1401,1392,946,745,520,363,386,128,40,2,4,0,0,0,0,4117,5,2,105,103,1076,325,1001,389,769,173,580,165,454,66,221,142,366,20,118,10,40,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0
344,Monroe St & Bedford Ave,40.6851443,-73.95380904,6903,2901,11044,26,595,1676,2006,2181,1485,824,602,405,47,12,2,0,0,0,0,0,1183,17,7,412,151,1225,449,1359,646,1773,395,1060,421,463,361,468,134,106,299,9,35,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
345,W 13 St & 6 Ave,40.73649403,-73.99704374,58204,17987,81919,908,4969,11540,14205,10836,7456,8917,7162,5202,3071,1073,803,114,9,3,6,0,5648,750,148,3796,1172,7917,3618,10616,3586,8404,2425,6208,1238,7261,1654,5395,1720,3681,1519,2415,656,913,160,725,78,104,10,8,0,0,0,0,0,0,0,7,0
346,Bank St & Hudson St,40.73652889,-74.00618026,38873,15543,62570,385,1707,8612,11006,7252,5612,6934,4247,3891,2719,1625,201,156,89,0,0,0,8126,336,49,910,797,5849,2760,7609,3374,5077,2173,4231,1381,5443,1491,3274,972,2710,1180,1820,899,1178,447,184,17,153,3,89,0,0,0,0,0,0,0,2,0
347,Greenwich St & W Houston St,40.728846,-74.008591,50435,14297,73070,660,4245,10972,12392,8627,7018,7448,6256,3484,2786,574,273,28,5,0,0,0,8302,594,63,3031,1213,8478,2488,9189,3189,6829,1790,5680,1337,5599,1831,5171,1079,2687,796,2416,370,461,113,250,23,28,0,0,5,0,0,0,0,0,0,22,0
348,W Broadway & Spring St,40.72490985,-74.00154702,51274,21290,87226,636,5044,14730,15210,9533,6357,6582,5508,4001,3565,958,474,17,6,0,0,0,14605,353,283,3306,1736,9321,5402,10629,4564,7076,2447,4580,1777,5097,1483,4092,1414,2958,1023,2794,771,605,352,446,28,13,4,0,6,0,0,0,0,0,0,0,0
349,Rivington St & Ridge St,40.71850211,-73.98329859,15650,6848,25335,331,2168,6986,3892,3044,2517,955,1247,816,230,51,267,14,4,0,0,0,2813,209,122,1637,530,5019,1967,2483,1409,1939,1083,1771,746,668,286,1034,213,516,300,93,137,45,6,230,37,6,8,0,4,0,0,0,0,0,0,0,0
350,Clinton St & Grand St,40.71559509,-73.9870295,25995,10104,39679,270,2079,4504,4950,4648,5961,4686,4742,1997,1312,702,199,111,38,11,11,0,3469,207,59,1507,571,3457,1045,3499,1350,3343,1305,4006,1953,3476,1210,3358,1384,1452,545,875,437,581,114,167,32,60,51,0,37,0,11,0,11,0,0,0,0
351,Front St & Maiden Ln,40.70530954,-74.00612572,24224,6362,36086,75,2042,4612,5549,4961,3371,3098,3781,1608,903,277,320,5,2,0,0,0,5480,59,12,1475,567,3252,1354,4520,1028,3437,1521,2813,554,2678,419,3355,426,1426,180,832,71,265,12,105,215,4,0,0,2,0,0,0,0,0,0,0,0
352,W 56 St & 6 Ave,40.76340613,-73.97722479,49002,10840,71851,563,2398,9869,12841,8224,7592,5705,5580,3996,2431,534,161,7,0,0,0,0,11948,334,221,1951,447,6724,3144,10695,2133,6860,1348,6869,721,4970,734,4389,1173,3432,561,2178,253,449,82,138,23,7,0,0,0,0,0,0,0,0,0,4,0
353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,7774,2847,11836,38,225,1883,2764,2138,1793,854,398,521,143,22,11,0,0,0,0,0,1046,33,3,160,65,1436,446,1527,1070,1627,510,1445,348,653,201,314,84,447,74,103,40,16,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,8018,3281,12590,0,407,2677,2613,2503,1316,858,700,105,103,44,0,0,0,0,0,0,1262,0,0,338,69,2155,493,2030,583,1435,1068,886,430,743,115,224,476,91,14,96,7,19,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,Bayard St & Baxter St,40.71602118,-73.99974372,34917,11336,53027,438,2974,10329,8270,5293,4608,3852,3569,2932,2096,1309,163,413,29,0,0,0,6751,335,103,2126,843,7761,2566,5976,2281,3891,1401,3609,994,2945,899,2720,848,2029,903,1835,261,1131,178,153,10,392,21,0,28,0,0,0,0,0,0,12,0
356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,25194,12824,41045,215,2218,3650,5047,4536,6929,5612,4575,2663,1606,724,274,69,2,0,0,0,2925,146,63,1326,833,2607,1031,3000,2042,3367,1151,5122,1807,3746,1866,2681,1894,1421,1242,913,693,568,154,229,45,66,3,2,0,0,0,0,0,0,0,0,0
357,E 11 St & Broadway,40.73261787,-73.99158043,32005,12165,47969,537,2212,6987,8237,5682,4874,5416,4412,2667,1886,998,208,71,0,0,0,0,3780,439,96,1530,682,5247,1740,5588,2642,4394,1279,3271,1603,4193,1223,3292,1119,1616,1051,1282,599,922,76,200,8,25,46,0,0,0,0,0,0,0,0,5,0
358,Christopher St & Greenwich St,40.73291553,-74.00711384,78743,28263,122844,883,5189,18253,21072,16927,12037,11759,8177,6597,4296,1083,328,109,0,2,2,0,16131,675,207,3345,1844,12762,5486,15111,5958,12448,4414,9640,2397,9072,2682,5495,2682,5083,1512,3421,875,886,197,322,6,108,0,0,0,0,2,0,2,0,0,374,0
359,E 47 St & Park Ave,40.75510267,-73.97498696,72580,8492,85501,52,4144,11705,13393,11304,10784,10691,10017,6492,1951,385,152,6,0,0,0,0,4424,41,11,3640,500,9851,1851,11946,1443,9910,1393,9834,947,10284,407,8952,1065,5710,781,1869,82,379,6,147,5,6,0,0,0,0,0,0,0,0,0,11,0
360,William St & Pine St,40.70717936,-74.00887308,26511,6786,37191,100,1958,5883,6264,5136,4101,4388,2970,1358,911,163,104,31,36,0,3,0,3785,86,13,1658,300,4431,1359,4862,1402,4375,760,3380,707,3083,1305,2639,331,1027,331,725,186,151,11,87,17,3,28,0,36,0,0,3,0,0,0,0,0
361,Allen St & Hester St,40.71605866,-73.99190759,38678,20151,64886,379,4757,14185,12432,9552,4811,5318,3486,2033,1275,495,81,99,53,34,34,3,5893,284,89,3180,1574,8367,5818,8589,3654,5300,4247,3479,1326,3642,1676,2776,710,1364,669,1059,216,395,100,65,16,92,7,0,15,0,34,0,34,3,0,45,0
362,Broadway & W 37 St,40.75172632,-73.98753523,29052,7534,41995,80,2064,6794,6629,5541,4080,4767,3179,1726,1106,486,81,26,0,0,0,0,5398,62,18,1584,479,5087,1706,5140,1484,4351,1188,3443,636,3911,854,2694,484,1425,301,805,299,429,57,68,13,11,15,0,0,0,0,0,0,0,0,0,0
363,West Thames St,40.70834698,-74.01713445,39084,17084,67360,349,1933,6680,10262,7811,7335,7744,6037,3700,3132,527,317,326,0,0,0,0,11206,315,33,1483,450,4387,2286,7498,2764,5393,2417,5056,2279,5130,2614,4313,1724,2111,1589,2490,642,253,274,305,12,326,0,0,0,0,0,0,0,0,0,23,0
364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,6957,2611,10915,34,265,2047,2410,1817,1370,1047,227,252,56,45,3,0,0,0,0,0,1342,30,3,212,53,1317,728,1882,527,1379,438,1105,263,766,281,115,112,90,162,48,8,9,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0
365,Fulton St & Grand Ave,40.68223166,-73.9614583,8858,3707,14137,85,522,2341,3426,2408,1570,1010,698,293,161,48,7,3,0,0,0,0,1565,82,2,406,114,1596,745,2225,1201,1682,723,1210,359,772,238,454,244,229,64,146,15,47,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,16236,8625,26840,100,782,4102,5893,5378,3240,3026,1348,528,359,100,0,3,0,0,0,0,1980,99,0,300,482,2587,1515,3379,2513,4118,1260,2011,1229,1894,1132,1060,288,455,73,233,126,94,6,0,0,3,0,0,0,0,0,0,0,0,0,2,0
367,E 53 St & Lexington Ave,40.75828065,-73.97069431,30425,4602,38291,44,1444,7195,6090,4725,3811,4013,3610,2327,1256,405,119,0,0,0,2,0,3248,29,15,1159,285,5675,1519,5164,926,4295,423,3508,298,3733,280,3240,370,1983,342,1163,93,385,19,88,31,0,0,0,0,0,0,0,0,0,0,0,0
368,Carmine St & 6 Ave,40.73038599,-74.00214988,84827,30354,132004,937,7175,28042,24776,14641,9965,10019,7602,5576,3417,2231,609,98,122,3,3,2,16789,828,105,5169,2005,19024,9013,17845,6898,11539,3096,8004,1961,7905,2109,5816,1782,3637,1939,2734,683,1612,617,542,67,88,10,56,66,0,3,0,3,2,0,26,0
369,Washington Pl & 6 Ave,40.73224119,-74.00026394,32819,10840,49084,348,2928,8512,8489,6792,3870,4775,3313,2240,1508,576,291,16,6,0,0,0,5419,287,61,2168,760,5718,2792,6136,2349,5530,1261,3021,849,3324,1450,2819,492,1712,528,1270,238,522,54,289,0,14,0,6,0,0,0,0,0,0,0,0,0
372,Franklin Ave & Myrtle Ave,40.694528,-73.958089,3216,1015,5969,10,204,1193,1209,812,238,343,147,57,28,5,0,0,0,0,0,0,1722,8,2,74,130,1032,147,869,339,614,198,175,63,301,42,90,57,33,24,14,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,Willoughby Ave & Walworth St,40.69331716,-73.95381995,6362,2094,9957,12,309,1787,2092,1953,845,985,342,87,66,17,0,0,0,0,0,0,1462,8,4,204,104,1592,192,1396,691,1461,492,402,443,935,50,264,78,78,7,14,24,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,Mercer St & Bleecker St,40.72679454,-73.99695094,66179,19755,94916,1375,9060,16493,14745,10188,8636,8578,6456,4850,3001,1153,1314,73,222,0,0,0,8771,1197,176,7027,2000,12170,4307,10918,3817,7758,2358,7378,1257,7205,1370,4473,1964,3331,1462,2214,787,980,173,1232,82,71,2,222,0,0,0,0,0,0,0,0,0
376,John St & William St,40.70862144,-74.00722156,23963,7924,34760,271,2572,5913,5391,5507,3811,2995,2215,1854,554,595,156,11,14,0,0,0,2901,209,61,2111,461,4064,1845,4345,1041,3906,1601,2992,814,2560,435,1644,571,1070,784,398,156,552,43,61,95,6,5,0,12,0,0,0,0,0,0,43,0
377,6 Ave & Canal St,40.72243797,-74.00566443,28686,8469,45878,188,2157,7315,7640,5870,4689,3325,2453,1465,1725,201,130,29,0,4,6,0,8684,138,49,1300,834,5610,1701,5684,1952,5035,832,3979,709,2758,566,1870,583,936,525,1070,655,150,51,124,6,27,0,0,0,0,4,0,4,0,0,2,0
379,W 31 St & 7 Ave,40.749156,-73.9916,93179,14848,114384,478,5993,17091,18252,14994,14634,12519,11643,7104,4085,859,343,64,0,0,0,0,6321,445,33,4953,1039,14364,2722,15080,3169,12156,2834,13185,1449,11102,1410,10666,977,6221,879,3776,295,832,23,332,11,61,3,0,0,0,0,0,0,0,0,0,0
380,W 4 St & 7 Ave S,40.73401143,-74.00293877,61217,20269,93209,416,4656,16009,16425,11019,8581,7482,6798,4528,3826,1398,248,132,0,0,0,0,11690,349,65,3009,1645,11474,4504,11999,4419,8428,2587,6542,2039,5871,1610,5184,1610,3814,714,2974,852,1238,160,188,60,128,4,0,0,0,0,0,0,0,0,18,0
382,University Pl & E 14 St,40.73492695,-73.99200509,78342,31139,121259,1583,9287,20167,21421,13179,11296,10058,8052,7378,4494,1884,653,83,24,4,9,0,11690,866,698,6169,3109,13605,6551,15323,6082,9641,3527,8575,2717,7464,2585,5732,2306,5282,2090,3512,977,1533,351,534,119,64,19,24,0,0,4,5,4,0,0,12,4
383,Greenwich Ave & Charles St,40.735238,-74.000271,47650,15641,68870,374,3128,12728,14268,8593,5573,8190,4456,2914,1844,669,532,43,0,0,0,0,5558,340,34,2234,894,9275,3443,10185,4077,6510,2073,4564,1009,7036,1154,3292,1162,1899,1015,1250,594,575,94,447,85,36,7,0,0,0,0,0,0,0,0,7,0
384,Fulton St & Washington Ave,40.683048,-73.964915,6358,2650,10309,38,411,1894,2636,1626,847,757,377,181,219,21,8,16,0,0,0,0,1278,33,5,326,85,1134,757,1852,778,1125,489,644,201,593,164,272,105,143,38,197,22,18,3,5,3,16,0,0,0,0,0,0,0,0,0,0,0
385,E 55 St & 2 Ave,40.75797322,-73.96603308,28637,7632,38725,217,1541,6453,6796,4989,4472,3761,2391,2849,2060,496,229,22,0,0,0,0,2447,181,36,1278,263,4712,1740,5094,1701,3971,1016,3773,691,3034,727,1749,641,2361,480,1819,241,448,48,184,45,21,0,0,0,0,0,0,0,0,0,12,0
386,Centre St & Worth St,40.71494807,-74.00234482,23533,7649,44170,245,1413,4002,5703,3731,3654,3753,3042,2753,1715,1038,76,58,5,0,0,0,12981,181,64,1110,300,2860,1141,4532,1167,2630,1101,2697,954,2807,946,2350,691,2090,663,1457,258,697,341,59,17,56,2,2,3,0,0,0,0,0,0,5,0
387,Centre St & Chambers St,40.71273266,-74.0046073,40204,13583,113169,444,3037,8040,9936,8073,6974,7198,4291,3219,1529,663,354,47,7,0,0,0,59357,270,165,2204,829,5583,2457,7417,2516,6135,1931,5116,1857,5602,1593,3370,913,2387,832,1207,322,520,141,339,15,38,9,4,3,0,0,0,0,0,0,12,0
388,W 26 St & 10 Ave,40.74971775,-74.00295035,43512,16617,67888,491,2471,9425,10831,8503,7626,9118,5856,3347,1862,440,115,102,0,0,3,0,7697,428,62,1685,786,5221,4197,6977,3850,6527,1927,6265,1361,6994,2119,4728,1128,2593,754,1497,365,389,50,105,10,96,6,0,0,0,0,0,0,0,0,5,0
389,Broadway & Berry St,40.71044554,-73.96525063,10593,3798,19475,82,440,3273,5150,2253,1325,948,580,180,285,24,6,0,0,0,0,0,4929,82,0,268,172,2117,1014,3846,1283,1613,639,1012,312,786,158,413,167,146,34,272,13,19,5,5,0,0,0,0,0,0,0,0,0,0,0,14,0
390,Duffield St & Willoughby St,40.69221589,-73.9842844,11356,1912,15013,28,505,1656,2082,1938,1801,1784,1592,891,694,226,83,0,0,0,0,0,1733,27,0,437,67,1302,347,1361,719,1697,241,1590,211,1611,172,1506,86,854,37,689,4,199,27,83,0,0,0,0,0,0,0,0,0,0,0,0,0
391,Clark St & Henry St,40.69760127,-73.99344559,19282,5918,29563,752,1801,2938,4258,3296,3804,2817,2029,1514,1479,165,342,12,0,0,0,0,4356,745,7,1462,339,1981,952,3068,1190,2689,605,2812,992,2173,644,1633,396,1373,141,1047,432,58,107,239,103,0,10,0,0,0,0,0,0,0,0,0,0
392,Jay St & Tech Pl,40.695065,-73.987167,14331,3880,27587,1326,3058,2465,3000,1757,1207,2506,1365,858,530,71,77,16,0,0,0,0,9351,1316,10,2610,437,1763,694,2346,651,1296,457,985,222,1794,710,1099,266,507,351,475,55,45,26,76,0,16,0,0,0,0,0,0,0,0,0,3,0
